SequenceName	SequenceRole	AssignedMolecule	GenBankAccn	Relationship	RefSeqAccn	AssemblyUnit	SequenceLength	UCSCStyleName	circular
211000022278211	unplaced-scaffold	NA	DS484527.1	=	NW_001845816.1	Primary Assembly	1956	chrUn_DS484527v1	FALSE
211000022279900	unplaced-scaffold	NA	DS484528.1	=	NW_001845817.1	Primary Assembly	1947	chrUn_DS484528v1	FALSE
211000022278446	unplaced-scaffold	NA	DS484532.1	=	NW_001845821.1	Primary Assembly	1945	chrUn_DS484532v1	FALSE
211000022280028	unplaced-scaffold	NA	DS484534.1	=	NW_001845823.1	Primary Assembly	1943	chrUn_DS484534v1	FALSE
211000022280605	unplaced-scaffold	NA	DS484539.1	=	NW_001845828.1	Primary Assembly	1936	chrUn_DS484539v1	FALSE
211000022279228	unplaced-scaffold	NA	DS484542.1	=	NW_001845831.1	Primary Assembly	1933	chrUn_DS484542v1	FALSE
211000022280301	unplaced-scaffold	NA	DS484543.1	=	NW_001845832.1	Primary Assembly	1931	chrUn_DS484543v1	FALSE
211000022279627	unplaced-scaffold	NA	DS484544.1	=	NW_001845833.1	Primary Assembly	1929	chrUn_DS484544v1	FALSE
211000022278304	unplaced-scaffold	NA	DS484546.1	=	NW_001845835.1	Primary Assembly	1928	chrUn_DS484546v1	FALSE
211000022278406	unplaced-scaffold	NA	DS484548.1	=	NW_001845837.1	Primary Assembly	1926	chrUn_DS484548v1	FALSE
211000022278890	unplaced-scaffold	NA	DS484549.1	=	NW_001845838.1	Primary Assembly	1926	chrUn_DS484549v1	FALSE
211000022279366	unplaced-scaffold	NA	DS484550.1	=	NW_001845839.1	Primary Assembly	1924	chrUn_DS484550v1	FALSE
211000022279657	unplaced-scaffold	NA	DS484553.1	=	NW_001845842.1	Primary Assembly	1917	chrUn_DS484553v1	FALSE
211000022279969	unplaced-scaffold	NA	DS484557.1	=	NW_001845846.1	Primary Assembly	1907	chrUn_DS484557v1	FALSE
211000022278929	unplaced-scaffold	NA	DS484559.1	=	NW_001845848.1	Primary Assembly	1905	chrUn_DS484559v1	FALSE
211000022279285	unplaced-scaffold	NA	DS484561.1	=	NW_001845850.1	Primary Assembly	1903	chrUn_DS484561v1	FALSE
211000022279473	unplaced-scaffold	NA	DS484565.1	=	NW_001845854.1	Primary Assembly	1901	chrUn_DS484565v1	FALSE
211000022279158	unplaced-scaffold	NA	DS484566.1	=	NW_001845855.1	Primary Assembly	1900	chrUn_DS484566v1	FALSE
211000022278435	unplaced-scaffold	NA	DS484567.1	=	NW_001845856.1	Primary Assembly	1900	chrUn_DS484567v1	FALSE
211000022278274	unplaced-scaffold	NA	DS484571.1	=	NW_001845860.1	Primary Assembly	1893	chrUn_DS484571v1	FALSE
211000022280293	unplaced-scaffold	NA	DS484573.1	=	NW_001845862.1	Primary Assembly	1890	chrUn_DS484573v1	FALSE
211000022279029	unplaced-scaffold	NA	DS484577.1	=	NW_001845866.1	Primary Assembly	1882	chrUn_DS484577v1	FALSE
211000022278988	unplaced-scaffold	NA	DS484578.1	=	NW_001845867.1	Primary Assembly	1872	chrUn_DS484578v1	FALSE
211000022279199	unplaced-scaffold	NA	DS484579.1	=	NW_001845868.1	Primary Assembly	1872	chrUn_DS484579v1	FALSE
211000022280347	unplaced-scaffold	NA	DS484581.1	=	NW_001845870.1	Primary Assembly	1870	chrUn_DS484581v1	FALSE
211000022279921	unplaced-scaffold	NA	DS484584.1	=	NW_001845873.1	Primary Assembly	1869	chrUn_DS484584v1	FALSE
211000022279538	unplaced-scaffold	NA	DS484588.1	=	NW_001845877.1	Primary Assembly	1863	chrUn_DS484588v1	FALSE
211000022279574	unplaced-scaffold	NA	DS484591.1	=	NW_001845880.1	Primary Assembly	1854	chrUn_DS484591v1	FALSE
211000022280344	unplaced-scaffold	NA	DS484592.1	=	NW_001845881.1	Primary Assembly	1851	chrUn_DS484592v1	FALSE
211000022279139	unplaced-scaffold	NA	DS484593.1	=	NW_001845882.1	Primary Assembly	1849	chrUn_DS484593v1	FALSE
211000022279192	unplaced-scaffold	NA	DS484595.1	=	NW_001845884.1	Primary Assembly	1843	chrUn_DS484595v1	FALSE
211000022279097	unplaced-scaffold	NA	DS484601.1	=	NW_001845890.1	Primary Assembly	1832	chrUn_DS484601v1	FALSE
211000022280220	unplaced-scaffold	NA	DS484602.1	=	NW_001845891.1	Primary Assembly	1832	chrUn_DS484602v1	FALSE
211000022279002	unplaced-scaffold	NA	DS484606.1	=	NW_001845895.1	Primary Assembly	1826	chrUn_DS484606v1	FALSE
211000022279971	unplaced-scaffold	NA	DS484607.1	=	NW_001845896.1	Primary Assembly	1819	chrUn_DS484607v1	FALSE
211000022279745	unplaced-scaffold	NA	DS484614.1	=	NW_001845903.1	Primary Assembly	1806	chrUn_DS484614v1	FALSE
211000022280320	unplaced-scaffold	NA	DS484616.1	=	NW_001845905.1	Primary Assembly	1802	chrUn_DS484616v1	FALSE
211000022280326	unplaced-scaffold	NA	DS484617.1	=	NW_001845906.1	Primary Assembly	1801	chrUn_DS484617v1	FALSE
211000022279633	unplaced-scaffold	NA	DS484619.1	=	NW_001845908.1	Primary Assembly	1800	chrUn_DS484619v1	FALSE
211000022280161	unplaced-scaffold	NA	DS484621.1	=	NW_001845910.1	Primary Assembly	1797	chrUn_DS484621v1	FALSE
211000022279121	unplaced-scaffold	NA	DS484629.1	=	NW_001845918.1	Primary Assembly	1785	chrUn_DS484629v1	FALSE
211000022279858	unplaced-scaffold	NA	DS484630.1	=	NW_001845919.1	Primary Assembly	1776	chrUn_DS484630v1	FALSE
211000022279230	unplaced-scaffold	NA	DS484632.1	=	NW_001845921.1	Primary Assembly	1775	chrUn_DS484632v1	FALSE
211000022279481	unplaced-scaffold	NA	DS484635.1	=	NW_001845924.1	Primary Assembly	1770	chrUn_DS484635v1	FALSE
211000022279208	unplaced-scaffold	NA	DS484639.1	=	NW_001845928.1	Primary Assembly	1761	chrUn_DS484639v1	FALSE
211000022279049	unplaced-scaffold	NA	DS484642.1	=	NW_001845931.1	Primary Assembly	1754	chrUn_DS484642v1	FALSE
211000022279159	unplaced-scaffold	NA	DS484646.1	=	NW_001845935.1	Primary Assembly	1747	chrUn_DS484646v1	FALSE
211000022280298	unplaced-scaffold	NA	DS484649.1	=	NW_001845938.1	Primary Assembly	1738	chrUn_DS484649v1	FALSE
211000022279337	unplaced-scaffold	NA	DS484651.1	=	NW_001845940.1	Primary Assembly	1734	chrUn_DS484651v1	FALSE
211000022280700	unplaced-scaffold	NA	DS484652.1	=	NW_001845941.1	Primary Assembly	1733	chrUn_DS484652v1	FALSE
211000022278388	unplaced-scaffold	NA	DS484653.1	=	NW_001845942.1	Primary Assembly	1732	chrUn_DS484653v1	FALSE
211000022278992	unplaced-scaffold	NA	DS484654.1	=	NW_001845943.1	Primary Assembly	1728	chrUn_DS484654v1	FALSE
211000022279931	unplaced-scaffold	NA	DS484656.1	=	NW_001845945.1	Primary Assembly	1724	chrUn_DS484656v1	FALSE
211000022279450	unplaced-scaffold	NA	DS484658.1	=	NW_001845947.1	Primary Assembly	1719	chrUn_DS484658v1	FALSE
211000022278559	unplaced-scaffold	NA	DS484659.1	=	NW_001845948.1	Primary Assembly	1719	chrUn_DS484659v1	FALSE
211000022280160	unplaced-scaffold	NA	DS484661.1	=	NW_001845950.1	Primary Assembly	1716	chrUn_DS484661v1	FALSE
211000022280247	unplaced-scaffold	NA	DS484662.1	=	NW_001845951.1	Primary Assembly	1715	chrUn_DS484662v1	FALSE
211000022278132	unplaced-scaffold	NA	DS484663.1	=	NW_001845952.1	Primary Assembly	1714	chrUn_DS484663v1	FALSE
211000022278306	unplaced-scaffold	NA	DS484667.1	=	NW_001845956.1	Primary Assembly	1710	chrUn_DS484667v1	FALSE
211000022279896	unplaced-scaffold	NA	DS484671.1	=	NW_001845960.1	Primary Assembly	1703	chrUn_DS484671v1	FALSE
211000022279575	unplaced-scaffold	NA	DS484673.1	=	NW_001845962.1	Primary Assembly	1696	chrUn_DS484673v1	FALSE
211000022279490	unplaced-scaffold	NA	DS484678.1	=	NW_001845967.1	Primary Assembly	1685	chrUn_DS484678v1	FALSE
211000022279970	unplaced-scaffold	NA	DS484685.1	=	NW_001845974.1	Primary Assembly	1675	chrUn_DS484685v1	FALSE
211000022279788	unplaced-scaffold	NA	DS484686.1	=	NW_001845975.1	Primary Assembly	1667	chrUn_DS484686v1	FALSE
211000022278224	unplaced-scaffold	NA	DS484689.1	=	NW_001845978.1	Primary Assembly	1650	chrUn_DS484689v1	FALSE
211000022279934	unplaced-scaffold	NA	DS484692.1	=	NW_001845981.1	Primary Assembly	1643	chrUn_DS484692v1	FALSE
211000022280074	unplaced-scaffold	NA	DS484693.1	=	NW_001845982.1	Primary Assembly	1641	chrUn_DS484693v1	FALSE
211000022280315	unplaced-scaffold	NA	DS484699.1	=	NW_001845988.1	Primary Assembly	1629	chrUn_DS484699v1	FALSE
211000022280226	unplaced-scaffold	NA	DS484700.1	=	NW_001845989.1	Primary Assembly	1625	chrUn_DS484700v1	FALSE
211000022278298	unplaced-scaffold	NA	DS484707.1	=	NW_001845996.1	Primary Assembly	1614	chrUn_DS484707v1	FALSE
211000022278979	unplaced-scaffold	NA	DS484709.1	=	NW_001845998.1	Primary Assembly	1611	chrUn_DS484709v1	FALSE
211000022278754	unplaced-scaffold	NA	DS484710.1	=	NW_001845999.1	Primary Assembly	1610	chrUn_DS484710v1	FALSE
211000022279839	unplaced-scaffold	NA	DS484712.1	=	NW_001846001.1	Primary Assembly	1610	chrUn_DS484712v1	FALSE
211000022278969	unplaced-scaffold	NA	DS484713.1	=	NW_001846002.1	Primary Assembly	1608	chrUn_DS484713v1	FALSE
211000022280297	unplaced-scaffold	NA	DS484714.1	=	NW_001846003.1	Primary Assembly	1597	chrUn_DS484714v1	FALSE
211000022278376	unplaced-scaffold	NA	DS484716.1	=	NW_001846005.1	Primary Assembly	1594	chrUn_DS484716v1	FALSE
211000022280131	unplaced-scaffold	NA	DS484718.1	=	NW_001846007.1	Primary Assembly	1586	chrUn_DS484718v1	FALSE
211000022278525	unplaced-scaffold	NA	DS484720.1	=	NW_001846009.1	Primary Assembly	1586	chrUn_DS484720v1	FALSE
211000022279040	unplaced-scaffold	NA	DS484721.1	=	NW_001846010.1	Primary Assembly	1581	chrUn_DS484721v1	FALSE
211000022279691	unplaced-scaffold	NA	DS484722.1	=	NW_001846011.1	Primary Assembly	1577	chrUn_DS484722v1	FALSE
211000022278176	unplaced-scaffold	NA	DS484726.1	=	NW_001846015.1	Primary Assembly	1571	chrUn_DS484726v1	FALSE
211000022278597	unplaced-scaffold	NA	DS484727.1	=	NW_001846016.1	Primary Assembly	1567	chrUn_DS484727v1	FALSE
211000022278866	unplaced-scaffold	NA	DS484728.1	=	NW_001846017.1	Primary Assembly	1566	chrUn_DS484728v1	FALSE
211000022280292	unplaced-scaffold	NA	DS484729.1	=	NW_001846018.1	Primary Assembly	1560	chrUn_DS484729v1	FALSE
211000022280196	unplaced-scaffold	NA	DS484734.1	=	NW_001846023.1	Primary Assembly	1555	chrUn_DS484734v1	FALSE
211000022280694	unplaced-scaffold	NA	DS484735.1	=	NW_001846024.1	Primary Assembly	1553	chrUn_DS484735v1	FALSE
211000022278334	unplaced-scaffold	NA	DS484736.1	=	NW_001846025.1	Primary Assembly	1552	chrUn_DS484736v1	FALSE
211000022278891	unplaced-scaffold	NA	DS484738.1	=	NW_001846027.1	Primary Assembly	1550	chrUn_DS484738v1	FALSE
211000022278521	unplaced-scaffold	NA	DS484739.1	=	NW_001846028.1	Primary Assembly	1549	chrUn_DS484739v1	FALSE
211000022279842	unplaced-scaffold	NA	DS484742.1	=	NW_001846031.1	Primary Assembly	1543	chrUn_DS484742v1	FALSE
211000022278244	unplaced-scaffold	NA	DS484746.1	=	NW_001846035.1	Primary Assembly	1540	chrUn_DS484746v1	FALSE
211000022279246	unplaced-scaffold	NA	DS484748.1	=	NW_001846037.1	Primary Assembly	1538	chrUn_DS484748v1	FALSE
211000022280159	unplaced-scaffold	NA	DS484750.1	=	NW_001846039.1	Primary Assembly	1533	chrUn_DS484750v1	FALSE
211000022278451	unplaced-scaffold	NA	DS484751.1	=	NW_001846040.1	Primary Assembly	1533	chrUn_DS484751v1	FALSE
211000022279671	unplaced-scaffold	NA	DS484752.1	=	NW_001846041.1	Primary Assembly	1532	chrUn_DS484752v1	FALSE
211000022280325	unplaced-scaffold	NA	DS484754.1	=	NW_001846043.1	Primary Assembly	1527	chrUn_DS484754v1	FALSE
211000022278307	unplaced-scaffold	NA	DS484756.1	=	NW_001846045.1	Primary Assembly	1525	chrUn_DS484756v1	FALSE
211000022278947	unplaced-scaffold	NA	DS484760.1	=	NW_001846049.1	Primary Assembly	1521	chrUn_DS484760v1	FALSE
211000022280221	unplaced-scaffold	NA	DS484762.1	=	NW_001846051.1	Primary Assembly	1520	chrUn_DS484762v1	FALSE
211000022278733	unplaced-scaffold	NA	DS484764.1	=	NW_001846053.1	Primary Assembly	1518	chrUn_DS484764v1	FALSE
211000022278210	unplaced-scaffold	NA	DS484769.1	=	NW_001846058.1	Primary Assembly	1508	chrUn_DS484769v1	FALSE
211000022278182	unplaced-scaffold	NA	DS484770.1	=	NW_001846059.1	Primary Assembly	1504	chrUn_DS484770v1	FALSE
211000022278786	unplaced-scaffold	NA	DS484771.1	=	NW_001846060.1	Primary Assembly	1504	chrUn_DS484771v1	FALSE
211000022278594	unplaced-scaffold	NA	DS484772.1	=	NW_001846061.1	Primary Assembly	1502	chrUn_DS484772v1	FALSE
211000022280102	unplaced-scaffold	NA	DS484773.1	=	NW_001846062.1	Primary Assembly	1494	chrUn_DS484773v1	FALSE
211000022279619	unplaced-scaffold	NA	DS484774.1	=	NW_001846063.1	Primary Assembly	1492	chrUn_DS484774v1	FALSE
211000022278721	unplaced-scaffold	NA	DS484776.1	=	NW_001846065.1	Primary Assembly	1490	chrUn_DS484776v1	FALSE
211000022279540	unplaced-scaffold	NA	DS484779.1	=	NW_001846068.1	Primary Assembly	1487	chrUn_DS484779v1	FALSE
211000022280338	unplaced-scaffold	NA	DS484780.1	=	NW_001846069.1	Primary Assembly	1487	chrUn_DS484780v1	FALSE
211000022279207	unplaced-scaffold	NA	DS484782.1	=	NW_001846071.1	Primary Assembly	1484	chrUn_DS484782v1	FALSE
211000022278456	unplaced-scaffold	NA	DS484787.1	=	NW_001846076.1	Primary Assembly	1475	chrUn_DS484787v1	FALSE
211000022280031	unplaced-scaffold	NA	DS484789.1	=	NW_001846078.1	Primary Assembly	1473	chrUn_DS484789v1	FALSE
211000022280235	unplaced-scaffold	NA	DS484792.1	=	NW_001846081.1	Primary Assembly	1471	chrUn_DS484792v1	FALSE
211000022279152	unplaced-scaffold	NA	DS484796.1	=	NW_001846085.1	Primary Assembly	1468	chrUn_DS484796v1	FALSE
211000022279904	unplaced-scaffold	NA	DS484797.1	=	NW_001846086.1	Primary Assembly	1467	chrUn_DS484797v1	FALSE
211000022278550	unplaced-scaffold	NA	DS484798.1	=	NW_001846087.1	Primary Assembly	1466	chrUn_DS484798v1	FALSE
211000022279696	unplaced-scaffold	NA	DS484799.1	=	NW_001846088.1	Primary Assembly	1464	chrUn_DS484799v1	FALSE
211000022279664	unplaced-scaffold	NA	DS484802.1	=	NW_001846091.1	Primary Assembly	1462	chrUn_DS484802v1	FALSE
211000022279509	unplaced-scaffold	NA	DS484804.1	=	NW_001846093.1	Primary Assembly	1461	chrUn_DS484804v1	FALSE
211000022279204	unplaced-scaffold	NA	DS484806.1	=	NW_001846095.1	Primary Assembly	1458	chrUn_DS484806v1	FALSE
211000022279793	unplaced-scaffold	NA	DS484812.1	=	NW_001846101.1	Primary Assembly	1451	chrUn_DS484812v1	FALSE
211000022279875	unplaced-scaffold	NA	DS484815.1	=	NW_001846104.1	Primary Assembly	1446	chrUn_DS484815v1	FALSE
211000022278286	unplaced-scaffold	NA	DS484816.1	=	NW_001846105.1	Primary Assembly	1446	chrUn_DS484816v1	FALSE
211000022279522	unplaced-scaffold	NA	DS484817.1	=	NW_001846106.1	Primary Assembly	1445	chrUn_DS484817v1	FALSE
211000022278262	unplaced-scaffold	NA	DS484822.1	=	NW_001846111.1	Primary Assembly	1436	chrUn_DS484822v1	FALSE
211000022278568	unplaced-scaffold	NA	DS484825.1	=	NW_001846114.1	Primary Assembly	1432	chrUn_DS484825v1	FALSE
211000022278139	unplaced-scaffold	NA	DS484827.1	=	NW_001846116.1	Primary Assembly	1432	chrUn_DS484827v1	FALSE
211000022279748	unplaced-scaffold	NA	DS484828.1	=	NW_001846117.1	Primary Assembly	1430	chrUn_DS484828v1	FALSE
211000022279600	unplaced-scaffold	NA	DS484831.1	=	NW_001846120.1	Primary Assembly	1429	chrUn_DS484831v1	FALSE
211000022279749	unplaced-scaffold	NA	DS484834.1	=	NW_001846123.1	Primary Assembly	1424	chrUn_DS484834v1	FALSE
211000022280009	unplaced-scaffold	NA	DS484836.1	=	NW_001846125.1	Primary Assembly	1424	chrUn_DS484836v1	FALSE
211000022279507	unplaced-scaffold	NA	DS484838.1	=	NW_001846127.1	Primary Assembly	1422	chrUn_DS484838v1	FALSE
211000022278366	unplaced-scaffold	NA	DS484841.1	=	NW_001846130.1	Primary Assembly	1416	chrUn_DS484841v1	FALSE
211000022278420	unplaced-scaffold	NA	DS484842.1	=	NW_001846131.1	Primary Assembly	1416	chrUn_DS484842v1	FALSE
211000022278558	unplaced-scaffold	NA	DS484843.1	=	NW_001846132.1	Primary Assembly	1416	chrUn_DS484843v1	FALSE
211000022278548	unplaced-scaffold	NA	DS484844.1	=	NW_001846133.1	Primary Assembly	1415	chrUn_DS484844v1	FALSE
211000022278949	unplaced-scaffold	NA	DS484846.1	=	NW_001846135.1	Primary Assembly	1412	chrUn_DS484846v1	FALSE
211000022279464	unplaced-scaffold	NA	DS484847.1	=	NW_001846136.1	Primary Assembly	1411	chrUn_DS484847v1	FALSE
211000022280706	unplaced-scaffold	NA	DS484848.1	=	NW_001846137.1	Primary Assembly	1410	chrUn_DS484848v1	FALSE
211000022279454	unplaced-scaffold	NA	DS484851.1	=	NW_001846140.1	Primary Assembly	1408	chrUn_DS484851v1	FALSE
211000022279529	unplaced-scaffold	NA	DS484852.1	=	NW_001846141.1	Primary Assembly	1407	chrUn_DS484852v1	FALSE
211000022280336	unplaced-scaffold	NA	DS484853.1	=	NW_001846142.1	Primary Assembly	1406	chrUn_DS484853v1	FALSE
211000022278167	unplaced-scaffold	NA	DS484855.1	=	NW_001846144.1	Primary Assembly	1404	chrUn_DS484855v1	FALSE
211000022278038	unplaced-scaffold	NA	DS484861.1	=	NW_001846150.1	Primary Assembly	1395	chrUn_DS484861v1	FALSE
211000022280322	unplaced-scaffold	NA	DS484862.1	=	NW_001846151.1	Primary Assembly	1394	chrUn_DS484862v1	FALSE
211000022280644	unplaced-scaffold	NA	DS484865.1	=	NW_001846154.1	Primary Assembly	1391	chrUn_DS484865v1	FALSE
211000022278593	unplaced-scaffold	NA	DS484866.1	=	NW_001846155.1	Primary Assembly	1391	chrUn_DS484866v1	FALSE
211000022279694	unplaced-scaffold	NA	DS484869.1	=	NW_001846158.1	Primary Assembly	1391	chrUn_DS484869v1	FALSE
211000022280346	unplaced-scaffold	NA	DS484870.1	=	NW_001846159.1	Primary Assembly	1386	chrUn_DS484870v1	FALSE
211000022280676	unplaced-scaffold	NA	DS484872.1	=	NW_001846161.1	Primary Assembly	1385	chrUn_DS484872v1	FALSE
211000022279737	unplaced-scaffold	NA	DS484874.1	=	NW_001846163.1	Primary Assembly	1384	chrUn_DS484874v1	FALSE
211000022279890	unplaced-scaffold	NA	DS484878.1	=	NW_001846167.1	Primary Assembly	1381	chrUn_DS484878v1	FALSE
211000022278256	unplaced-scaffold	NA	DS484881.1	=	NW_001846170.1	Primary Assembly	1380	chrUn_DS484881v1	FALSE
211000022279593	unplaced-scaffold	NA	DS484882.1	=	NW_001846171.1	Primary Assembly	1379	chrUn_DS484882v1	FALSE
211000022278676	unplaced-scaffold	NA	DS484884.1	=	NW_001846173.1	Primary Assembly	1378	chrUn_DS484884v1	FALSE
211000022279393	unplaced-scaffold	NA	DS484886.1	=	NW_001846175.1	Primary Assembly	1377	chrUn_DS484886v1	FALSE
211000022280181	unplaced-scaffold	NA	DS484887.1	=	NW_001846176.1	Primary Assembly	1377	chrUn_DS484887v1	FALSE
211000022280071	unplaced-scaffold	NA	DS484888.1	=	NW_001846177.1	Primary Assembly	1377	chrUn_DS484888v1	FALSE
211000022279433	unplaced-scaffold	NA	DS484889.1	=	NW_001846178.1	Primary Assembly	1377	chrUn_DS484889v1	FALSE
211000022279371	unplaced-scaffold	NA	DS484894.1	=	NW_001846183.1	Primary Assembly	1375	chrUn_DS484894v1	FALSE
211000022279023	unplaced-scaffold	NA	DS484895.1	=	NW_001846184.1	Primary Assembly	1374	chrUn_DS484895v1	FALSE
211000022278575	unplaced-scaffold	NA	DS484896.1	=	NW_001846185.1	Primary Assembly	1374	chrUn_DS484896v1	FALSE
211000022278689	unplaced-scaffold	NA	DS484897.1	=	NW_001846186.1	Primary Assembly	1373	chrUn_DS484897v1	FALSE
211000022280341	unplaced-scaffold	NA	DS484898.1	=	NW_001846187.1	Primary Assembly	1371	chrUn_DS484898v1	FALSE
211000022279324	unplaced-scaffold	NA	DS484899.1	=	NW_001846188.1	Primary Assembly	1369	chrUn_DS484899v1	FALSE
211000022280030	unplaced-scaffold	NA	DS484901.1	=	NW_001846190.1	Primary Assembly	1368	chrUn_DS484901v1	FALSE
211000022278413	unplaced-scaffold	NA	DS484904.1	=	NW_001846193.1	Primary Assembly	1366	chrUn_DS484904v1	FALSE
211000022279365	unplaced-scaffold	NA	DS484910.1	=	NW_001846199.1	Primary Assembly	1356	chrUn_DS484910v1	FALSE
211000022279100	unplaced-scaffold	NA	DS484916.1	=	NW_001846205.1	Primary Assembly	1352	chrUn_DS484916v1	FALSE
211000022280327	unplaced-scaffold	NA	DS484917.1	=	NW_001846206.1	Primary Assembly	1351	chrUn_DS484917v1	FALSE
211000022279415	unplaced-scaffold	NA	DS484919.1	=	NW_001846208.1	Primary Assembly	1347	chrUn_DS484919v1	FALSE
211000022278757	unplaced-scaffold	NA	DS484920.1	=	NW_001846209.1	Primary Assembly	1347	chrUn_DS484920v1	FALSE
211000022278157	unplaced-scaffold	NA	DS484921.1	=	NW_001846210.1	Primary Assembly	1346	chrUn_DS484921v1	FALSE
211000022278793	unplaced-scaffold	NA	DS484922.1	=	NW_001846211.1	Primary Assembly	1344	chrUn_DS484922v1	FALSE
211000022278127	unplaced-scaffold	NA	DS484923.1	=	NW_001846212.1	Primary Assembly	1343	chrUn_DS484923v1	FALSE
211000022280343	unplaced-scaffold	NA	DS484926.1	=	NW_001846215.1	Primary Assembly	1340	chrUn_DS484926v1	FALSE
211000022280162	unplaced-scaffold	NA	DS484927.1	=	NW_001846216.1	Primary Assembly	1340	chrUn_DS484927v1	FALSE
211000022279421	unplaced-scaffold	NA	DS484929.1	=	NW_001846218.1	Primary Assembly	1339	chrUn_DS484929v1	FALSE
211000022280206	unplaced-scaffold	NA	DS484930.1	=	NW_001846219.1	Primary Assembly	1339	chrUn_DS484930v1	FALSE
211000022279871	unplaced-scaffold	NA	DS484932.1	=	NW_001846221.1	Primary Assembly	1337	chrUn_DS484932v1	FALSE
211000022278212	unplaced-scaffold	NA	DS484933.1	=	NW_001846222.1	Primary Assembly	1337	chrUn_DS484933v1	FALSE
211000022278151	unplaced-scaffold	NA	DS484938.1	=	NW_001846227.1	Primary Assembly	1334	chrUn_DS484938v1	FALSE
211000022280140	unplaced-scaffold	NA	DS484940.1	=	NW_001846229.1	Primary Assembly	1333	chrUn_DS484940v1	FALSE
211000022279274	unplaced-scaffold	NA	DS484941.1	=	NW_001846230.1	Primary Assembly	1333	chrUn_DS484941v1	FALSE
211000022279685	unplaced-scaffold	NA	DS484943.1	=	NW_001846232.1	Primary Assembly	1332	chrUn_DS484943v1	FALSE
211000022278144	unplaced-scaffold	NA	DS484944.1	=	NW_001846233.1	Primary Assembly	1330	chrUn_DS484944v1	FALSE
211000022278865	unplaced-scaffold	NA	DS484948.1	=	NW_001846237.1	Primary Assembly	1328	chrUn_DS484948v1	FALSE
211000022279516	unplaced-scaffold	NA	DS484954.1	=	NW_001846243.1	Primary Assembly	1323	chrUn_DS484954v1	FALSE
211000022279106	unplaced-scaffold	NA	DS484960.1	=	NW_001846249.1	Primary Assembly	1316	chrUn_DS484960v1	FALSE
211000022279343	unplaced-scaffold	NA	DS484962.1	=	NW_001846251.1	Primary Assembly	1315	chrUn_DS484962v1	FALSE
211000022278194	unplaced-scaffold	NA	DS484964.1	=	NW_001846253.1	Primary Assembly	1315	chrUn_DS484964v1	FALSE
211000022279362	unplaced-scaffold	NA	DS484967.1	=	NW_001846256.1	Primary Assembly	1311	chrUn_DS484967v1	FALSE
211000022278204	unplaced-scaffold	NA	DS484972.1	=	NW_001846261.1	Primary Assembly	1310	chrUn_DS484972v1	FALSE
211000022278714	unplaced-scaffold	NA	DS484976.1	=	NW_001846265.1	Primary Assembly	1308	chrUn_DS484976v1	FALSE
211000022278899	unplaced-scaffold	NA	DS484979.1	=	NW_001846268.1	Primary Assembly	1304	chrUn_DS484979v1	FALSE
211000022279143	unplaced-scaffold	NA	DS484982.1	=	NW_001846271.1	Primary Assembly	1304	chrUn_DS484982v1	FALSE
